,uid,time_to_purchase,total_events,path,new_to_file
1134,rbos-16b74c34-4c91-4d07-98a9-edbc50d58b46,1860165.0,3,direct mailpaid socialpaid socialpurchase,0
1135,rbos-265a5c36-e99d-4509-a42e-e15639e1fa8f,0.0,1,direct mailpurchase,0
1136,rbos-0db5f405-d9c9-4b97-b316-34a689d28c2c,1664718.0,2,direct mailemailpurchase,0
1137,rbos-4376556e-86ee-4fad-827f-6ab4a933f008,1604789.0,2,direct mailpaid searchpurchase,0
1138,rbos-d4cb7c0b-8bf0-4536-ba2c-2dc2071af8a8,0.0,2,direct mailemailpurchase,0
1139,rbos-2c9aec6e-5fb9-499a-a183-5c90c0c96ab9,1562209.0,2,direct mailemailpurchase,0
1140,rbos-723c0468-ad53-47fe-b71b-b91ebfa3e6d1,0.0,1,direct mailpurchase,0
1141,rbos-956edb6e-08ca-4641-9b8b-1b4869338214,1601212.0,2,direct mailpaid socialpurchase,0
1142,rbos-36f5f9d4-f3ae-4c33-a719-14c41a68c74c,0.0,1,direct mailpurchase,0
1143,rbos-58662ff8-7630-4942-8c8a-b9bf7c5b5992,11166282.0,5,direct mailorganic searchorganic searchorganic searchdisplaypurchase,0
1144,rbos-61b1c41d-e605-41a4-8f8b-d0aa2f6cc5a4,0.0,1,direct mailpurchase,0
1145,rbos-a6f5b7b6-c39c-4182-aaf5-93c8ca5dcf68,-1306765.0,3,organic searchdirect mailpaid searchpurchase,0
1146,rbos-a6f5b7b6-c39c-4182-aaf5-93c8ca5dcf68,2902962.0,4,direct mailorganic searchpaid searchpaid searchpurchase,0
1147,rbos-a603072a-97ac-45bf-812e-b22d600e6c63,0.0,1,direct mailpurchase,1
1148,rbos-a8857a52-af51-42bb-b7f2-78bcc4b2748b,0.0,1,direct mailpurchase,0
1149,rbos-c6ef9e3d-67ec-4613-b701-a191ad5d707e,0.0,1,direct mailpurchase,0
1150,rbos-7b19cb49-8fdc-416e-b0e6-1f03747e6ddb,67621.0,2,direct mailemailpurchase,0
1151,rbos-3e39154e-bac2-44fa-85b0-d381cb06f1cb,1642265.0,2,direct mailpaid searchpurchase,0
1152,rbos-81de4539-bb2f-4648-beef-dfc868fe1a80,3696150.0,10,direct mailpaid searchpaid searchpaid searchpaid socialpaid socialdisplaydisplaydisplaydisplaypurchase,0
1153,rbos-ebbe6deb-0a41-4586-bb2d-304228345497,1645416.0,3,direct mailemailemailpurchase,0
1154,rbos-e2c22b74-dc7b-4e9e-80c2-be7e52a7bfcb,1592510.0,2,direct mailpaid searchpurchase,0
1155,rbos-a8fe2f7f-599f-4d2c-86b6-1608aba1edc4,1599570.0,9,direct mailpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialorganic socialpurchase,0
1156,rbos-ca228150-4dcb-4480-8fda-497b8bcfdd60,4420423.0,5,non paidemailemailemailemailpurchase,0
1157,rbos-7afcd9f0-41ec-4826-83a8-37a703c000fc,1732711.0,3,non paidemailemailpurchase,0
1158,rbos-e72d7614-4d4b-4004-98f9-6b886a3b3d09,0.0,1,non paidpurchase,1
1159,rbos-d4e7d3cb-49f3-4e47-8403-4a3cb8371523,698706.0,3,organic searchpaid searchpaid searchpurchase,0
1160,8214552586098523593,-5446236.0,2,organic searchpaid searchpurchase,1
1161,rbos-4d6ec4c5-a402-4ea0-b7ef-4b772c839715,4724583.0,2,organic searchpaid searchpaid searchorganic searchpurchase,0
1162,rbos-d264549a-7522-4f17-a01c-633260a3deeb,15124583.0,7,organic searchemailemailemailemailemailemailpurchase,0
1163,rbos-c07cd4da-62bd-48aa-be0f-797a73d06946,1854837.0,2,organic searchpaid searchpurchase,1
1164,rbos-a06d14d4-683e-4ee7-bbb6-ad4d13f0b879,0.0,1,organic searchorganic searchpurchase,1
1165,rbos-80b78439-1fac-468a-a2f7-a87ceb960dbc,1000.0,2,organic searchemailpurchase,0
1166,rbos-80b78439-1fac-468a-a2f7-a87ceb960dbc,0.0,1,Directpurchase,1
1167,4161412663867031248,0.0,1,organic searchpurchase,1
1168,rbos-8d5a85af-10ff-4ebf-bc2b-0ed06971ac24,0.0,1,organic searchpurchase,1
1169,rbos-82ad2237-7ecf-4b4c-b90c-2348ffd51d66,0.0,1,organic searchpurchase,1
1170,rbos-a611bcb4-2d6c-4c78-a5b5-1173f3f373d0,0.0,1,organic searchpurchase,1
1171,rbos-6d725d28-d850-4696-a4fb-5231dfd07db4,0.0,1,organic searchpurchase,0
1172,rbos-585dd9a8-f883-4ef5-9540-a4d1858a36d9,0.0,1,organic searchpurchase,1
1173,rbos-59b09dda-a29f-45cb-bb3c-d71b0e44f4db,0.0,1,organic searchpurchase,1
1174,rbos-2bdb285d-d6dc-431f-97ab-b535e9ad5bb7,0.0,1,organic searchpurchase,0
1175,rbos-d605f7eb-9e7d-44d0-a772-0244cf90cbfe,11722333.0,12,organic searchorganic searchorganic searchemailemailemailemailemailemailemailemailemailpurchase,0
1176,rbos-0f7c4987-7d1c-4a53-93e6-b587b5177035,11699352.0,9,organic searchorganic searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchdisplaypurchase,1
1177,rbos-566d6af0-781e-48cc-b98f-c6e7e4269fd0,0.0,1,paid searchpurchase,1
1178,1057707163054320645,7772375.0,5,paid searchpaid searchemailemailemailpurchase,0
1179,1057707163054320645,15570646.0,4,paid searchemailemailemailpurchase,1
1180,rbos-d788edff-6cd6-4a5a-bde2-6cd8d3308e6c,10301590.0,10,paid searchpaid searchemailemailemailemailemailemailemaildisplaypurchase,0
1181,rbos-ea397f31-bbe4-4651-bd51-5c043a854256,0.0,1,paid searchpurchase,0
1182,rbos-28eb1999-977c-4f76-adad-bb6459b55ad6,0.0,1,paid searchpurchase,0
1183,rbos-7e56caf1-4426-4503-b1ff-f9acc53fef3a,0.0,1,paid searchpurchase,1
1184,rbos-2da7bef6-e7a4-4e75-8a49-a5f306c55269,0.0,1,paid searchpurchase,1
1185,rbos-d402edf7-3c59-4556-9823-2a74123e7d9b,0.0,1,paid searchpurchase,1
1186,rbos-44020627-61fd-48a6-bea0-6c420fecf256,0.0,1,paid searchpurchase,1
1187,rbos-f0ae6ae9-5c24-4b03-b54c-0a0253d21a00,0.0,1,paid searchpurchase,1
1188,rbos-dacf924f-5855-4e30-a537-6ca990725242,4490440.0,4,paid searchemaildisplaydisplaypurchase,1
1189,rbos-987915c0-beb6-481e-aec2-4637710162d8,15417997.0,13,emailemailemailemailemailemailemailemailemailemailemailemailemailpurchase,0
1190,rbos-c17058e9-7b05-4f14-be23-5ec485c3f09c,14587734.0,18,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailpurchase,0
1191,rbos-c56345d3-6c4f-4f7d-8c09-90544bd3369a,0.0,1,emailpurchase,0
1192,7261769713940982607,11478319.0,5,emailemailemailemailemailpurchase,0
1193,rbos-a3d4e08f-2f0d-4364-b6e6-fc574ef90c89,13150017.0,2,emailpaid socialpurchase,0
1194,rbos-8c0593db-8dda-4629-bda8-72ad25212e39,0.0,1,emailpurchase,1
1195,rbos-018959e9-c126-4c2c-8354-d06dfb472c09,0.0,1,emailpurchase,0
1196,rbos-c0b48ff3-cae6-4435-83d1-0102ed23a532,0.0,1,emailpurchase,0
1197,7898940520324116872,0.0,1,emailpurchase,1
1198,rbos-4fc5f5a8-802b-488a-a418-e324c6ac4652,0.0,1,Directpurchase,0
1199,rbos-b426351e-29bf-4b85-bc61-d2097ed896f7,0.0,1,Directpurchase,0
1200,rbos-7e796478-b070-4491-89ca-261ef9e439e1,0.0,1,Directpurchase,1
1201,rbos-ff4acd35-190a-48d8-9cfe-d64ddfebe9a8,0.0,1,Directpurchase,0
1202,rbos-2c0be681-f484-40eb-918e-6c98fecd3315,0.0,1,Directpurchase,1
1203,rbos-f2b355ea-c255-4dd6-a089-3ced4d39f8b9,0.0,1,Directpurchase,1
1204,rbos-3c4b2b1d-22fa-4364-a016-05f6173e9150,0.0,1,Directpurchase,0
1205,rbos-6ec77d3a-0c99-4e5c-b0b0-84c0a79026e1,0.0,1,Directpurchase,1
1206,rbos-4e2e29a6-2dd1-457a-b91b-d7282860c5a1,0.0,1,Directpurchase,0
1207,rbos-799798d9-80cf-49e6-8c18-21a60f5efdef,0.0,1,Directpurchase,0
1208,rbos-ae08d7ee-3409-405c-a0a6-de1ce86c0a86,0.0,1,Directpurchase,1
1209,rbos-f25d02bf-4a3f-4f6d-a3a6-da0fab62405c,1760296.0,5,paid socialpaid socialpaid socialpaid socialpaid socialpurchase,1
1210,rbos-7ef95801-56d8-4cda-9ffb-bca7ee2b8479,722767.0,3,paid socialpaid socialdisplaypurchase,0
1211,rbos-eae14ae4-54c3-47c8-ae79-ff5c5a597f26,0.0,1,paid socialpurchase,1
1212,rbos-43227776-9271-4bf8-9c14-50c5ff88d8df,14876064.0,4,paid socialpaid socialpaid socialpaid socialpurchase,1
1213,rbos-b247e4e9-8624-43d6-b30e-1ff3123ba65a,1526425.0,3,paid socialpaid socialorganic socialpurchase,1
1214,rbos-7bd4b94c-2c3c-4a54-895a-96617411175e,0.0,1,paid socialpurchase,0
1215,rbos-a1a203e1-70f6-4eea-9687-ea2ab0dba5fa,0.0,1,displaypurchase,1
1216,rbos-ba2b4052-aeef-4b54-9700-f027358da38e,0.0,1,paid searchpurchase,1
1217,rbos-2660db32-d266-468e-9d89-6deae7d7e48d,198021.0,111,paid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailsmssmspurchase,0
1218,rbos-efc19a5d-683b-4f46-9779-adbef2cfd77a,353122.0,2,paid searchorganic searchpurchase,0
1219,rbos-21fe8b3c-61e7-4863-835d-b28eecd6ea30,346633.0,2,paid searchemailpurchase,0
1220,rbos-cdca572c-a776-4313-9712-6968c9f1b8b6,448407.0,5,paid searchorganic searchemailemailsmspurchase,1
1221,7431271537199380239,442365.0,34,paid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchdisplaydisplaydisplaydisplayorganic searchorganic searchorganic searchorganic searchorganic searchdirect mailpurchase,0
1222,rbos-2b4f4f90-3542-43e5-adc9-c22a82c298aa,16868528.0,19,paid searchpaid searchdirect mailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailpaid socialpurchase,0
1223,rbos-9b115ed4-e1f8-4ed2-81e7-e39931460829,17034605.0,12,paid searchpaid searchorganic searchdirect mailemailemailemailemailemailemailemailemailpurchase,0
1224,rbos-0062010e-d39e-48a9-b835-3f2e94fec751,14223388.0,10,paid searchpaid searchorganic searchemailemailemailemailemailemailemailpurchase,0
1225,rbos-4e314fa3-a4a6-45e5-a3b0-3f7a9f1af265,2025980.0,4,paid searchdirect mailemailnon paidpurchase,0
1226,rbos-e9113531-aeb2-45b1-95de-0e72113849d2,1476274.0,2,paid searchemailpurchase,1
1227,rbos-d4961704-ac36-48c7-8c5e-d5ed23dc411a,3214761.0,2,paid searchsmspurchase,0
1228,rbos-ba692481-9bda-4188-8e68-f27125ea9a76,5371431.0,3,paid searchorganic searchdirect mailpurchase,0
1229,rbos-ab24f686-2572-4a63-a9e3-4e20c16d3ae3,8079315.0,4,paid searchpaid searchdirect mailnon paidpurchase,0
1230,rbos-ce35e10c-0d99-4aaa-8fa1-b463fc3524c8,5085254.0,2,paid searchdirect mailpurchase,0
1231,6512285529517564791,4420017.0,3,paid searchdirect maildirect mailpurchase,0
1232,rbos-16df8075-1bfa-4b60-b7bd-c1ec123b630d,2283426.0,3,paid searchpaid searchorganic searchpurchase,1
1233,rbos-cdedf351-5023-4289-a5a3-4a0c9f2168b0,2805545.0,3,paid searchemailemailpaid searchemailemailpurchase,0
1234,rbos-cdedf351-5023-4289-a5a3-4a0c9f2168b0,0.0,1,paid searchpaid searchpurchase,0
1235,rbos-cc36a657-f78e-4209-8bb6-95fd0980c187,-2518312.0,2,paid searchorganic searchpurchase,0
1236,rbos-d4eed576-efcd-47e6-9209-3cff830d3374,0.0,1,paid searchpurchase,1
1237,rbos-0a3ec5d6-d597-4322-a26b-8bb208b9e557,4137659.0,3,paid searchpaid searchdirect mailpurchase,0
1238,rbos-7dd87cfe-b6c3-4fe2-b9fb-e25d32daf528,1938354.0,4,paid searchdirect mailemailnon paidpurchase,0
1239,rbos-6cbfce0c-9f24-4e82-9fd3-5a2c9caee676,14217705.0,4,paid searchdisplayorganic searchdirect mailpurchase,0
1240,rbos-b94b777c-c30d-4cb7-9b6d-27c1e4287872,10703861.0,19,paid searchpaid searchpaid searchorganic searchemailemailemailemailemailemailemailemailemailemailemailemailemailnon paidnon paidpurchase,0
1241,rbos-3d5f1216-feb7-415a-8bde-8a9b39a46f79,4706819.0,2,paid searchpaid searchpurchase,0
1242,rbos-29fa0465-4f48-4086-9366-382b417d4a09,120679.0,2,paid searchnon paidpurchase,0
1243,rbos-29fa0465-4f48-4086-9366-382b417d4a09,0.0,1,paid searchpurchase,1
1244,rbcr-d0568eec-b08a-4ec2-93e4-02e1fb2d66b9,0.0,1,paid searchpurchase,1
1245,rbos-b0bb188d-3ec0-4755-b889-9ae6ee71a532,0.0,1,paid searchpurchase,1
1246,rbos-f81d65a2-ef99-4742-9da4-b4049236c222,0.0,1,paid searchpurchase,1
1247,8597917996111229234,4035.0,2,paid searchorganic searchpurchase,1
1248,rbos-512c2d6e-70f2-4024-9f5e-c8002b90133d,44470.0,2,paid searchdirect mailpurchase,0
1249,rbos-dc0135ef-ec4f-4558-8e89-5d1411807d37,1756772.0,2,paid searchorganic searchpurchase,0
1250,rbos-841f32d1-f0de-4244-96f3-c6b05b46c236,0.0,1,paid searchpurchase,1
1251,rbos-dff9a8d2-c96e-4f21-941e-91c5e39342fd,-7595.0,2,paid searchdirect mailpurchase,0
1252,rbos-2de1a443-f511-46d9-bfb1-45908e84fdab,12243.0,6,paid searchpaid searchpaid searchpaid searchorganic searchorganic searchpurchase,1
1253,rbos-c439d3e1-7874-4ea2-aecc-21f245697c66,1073.0,2,paid searchdirect mailpurchase,0
1254,rbos-6391813d-404d-4c93-96d0-0b2328854623,0.0,1,paid searchpurchase,1
1255,rbos-b5485885-dfed-4008-a893-0426ab5e4d96,9071.0,5,paid searchdirect mailemailemailemailpurchase,0
1256,rbos-7f89dbc9-59db-4ccd-a560-1f9d4df0aabf,0.0,1,paid searchpurchase,1
1257,rbos-64ed4778-8445-4456-9847-5bf60b9e04e8,-61378.0,2,paid searchdirect mailpurchase,1
1258,rbos-eeb2760c-de8a-4937-9750-cb0c8ee33705,0.0,1,paid searchpurchase,1
1259,rbos-e3da0027-9a11-4e89-89da-619d36e02265,-62596.0,5,paid searchdirect mailemailemailemailpurchase,0
1260,rbos-23c5d5d8-73a6-4768-a1a3-b6e91668e065,11005849.0,2,paid searchdirect mailpurchase,1
1261,rbos-29e337ac-b39d-4f12-aa3e-fd59689ecdde,1749212.0,3,paid searchdirect mailemailpurchase,0
1262,6792291402081756476,16697205.0,2,paid searchorganic searchpurchase,1
1263,rbos-9696ff19-c3b7-4413-9329-b72615f51017,4929586.0,7,paid searchpaid searchpaid searchpaid searchpaid searchpaid searchdirect mailpurchase,0
1264,1034645798524350990,7890541.0,6,paid searchdirect mailemailemailemailemailpurchase,0
1265,rbos-01beee37-b20f-4132-94c1-f414696bc30c,599.0,2,paid searchnon paidpurchase,1
1266,rbos-8b8d84cc-d316-4b8f-b46a-09cc842771cf,54561.0,2,paid searchorganic searchpurchase,1
1267,rbos-6b42f06d-f80f-4707-ae0e-ab07a1733ed5,-42719.0,2,displayorganic searchpurchase,0
1268,rbos-2fcea24d-ec33-449c-ba0c-0d397d56d49a,3058961.0,5,displaydisplaypaid socialpaid socialpaid socialpurchase,1
1269,rbos-bd133c12-a2cc-4d34-b9d2-8a4f45290d19,1872635.0,2,organic searchdirect mailpurchase,0
1270,rbos-f12cdc1c-ad82-47b2-81a5-9d2be5203614,13536202.0,10,organic searchdirect mailemailemailemailemailemailemailemailsmsemailemailemailemailemailemailemailorganic searchsmsdirect mailpurchase,0
1271,rbos-cae669e3-f650-40ba-ace9-953631a51690,0.0,1,organic searchpurchase,1
1272,rbos-6f31ae19-c915-49a7-a65b-4479f5f22e03,2904390.0,2,organic searchemailpurchase,0
1273,rbos-dc47ed49-7888-4d68-bb14-949308113d30,0.0,1,organic searchpurchase,1
1274,rbos-6f540e8e-03f9-4155-85c7-bf45a9344114,0.0,1,organic searchpurchase,0
1275,2794089134649564411,0.0,1,organic searchpurchase,1
1276,rbos-56862777-f30f-48f4-9a92-85275cefeef5,5955.0,3,organic searchorganic searchsmspurchase,0
1277,rbos-c18a9940-a7b9-46aa-ba1e-254325918731,0.0,1,organic searchpurchase,1
1278,rbos-dfc8602d-8f0a-4423-a3cd-226e6cf159e5,0.0,1,organic searchpurchase,1
1279,rbos-4a521135-3d99-429e-9623-4f1d1b4408d4,0.0,1,organic searchpurchase,1
1280,rbos-4d78b68c-5abe-4ef4-86ba-e22e6b7ea6d4,1937.0,2,organic searchdirect mailpurchase,1
1281,rbos-70a50605-7463-4028-9bcd-2433d0da7a34,0.0,1,organic searchpurchase,1
1282,rbos-079364eb-9d1f-44a9-95a2-58906cf5c3a1,-32172.0,2,organic searchdirect mailpurchase,1
1283,rbos-96ad41ed-88fd-45ce-95b2-78a0acd36862,0.0,1,organic searchpurchase,0
1284,rbos-b360c14f-d27e-4a53-9352-8a1d48a14752,1315010.0,3,organic searchemailemailpurchase,0
1285,rbos-b360c14f-d27e-4a53-9352-8a1d48a14752,0.0,1,organic searchpurchase,1
1286,rbos-4bc46a82-76a8-4966-8797-b8605e88faba,1755572.0,2,direct mailsmspurchase,0
1287,rbos-f0454511-352b-4849-9b07-0ffe9b2e21ab,0.0,7,direct maildirect maildirect mailemailemailemailemailpurchase,0
1288,rbos-66d9dd36-bb31-44e5-8866-3ff21ccd99e8,1752537.0,2,direct mailorganic socialpurchase,0
1289,rbos-49b0a36e-7993-4c9b-99b0-ba8d1958a810,0.0,1,direct mailpurchase,0
1290,rbos-d961843b-1882-4b5a-af23-6edfa8704e23,1742023.0,2,direct mailemailpurchase,0
1291,rbos-9ef0bb5b-168c-45c2-9d5a-23f205acc423,1009798.0,2,direct mailemailpurchase,0
1292,rbos-6fb7e3c8-8b21-4091-96f6-a4a866fe6a06,1566963.0,2,direct mailemailpurchase,0
1293,rbos-e19baedf-6e92-475b-81ef-b9f96cccc1d1,0.0,2,direct maildirect mailpurchase,0
1294,rbos-a574c473-ea7d-4800-9b4d-ec97721fd878,15259125.0,8,direct mailemailemailemailemailemailemailemailpurchase,0
1295,rbos-7612f23a-41c0-4634-98a9-102487ace279,1694674.0,2,direct mailemailpurchase,0
1296,rbos-1f4f5008-94fd-48f2-938a-9a33a2d7c13e,16298949.0,9,direct mailemailemailemailemailemailemailemailemailpurchase,0
1297,rbos-0d0f071e-d22a-4df6-b507-7423c01c3e5c,1587228.0,2,direct mailemailpurchase,0
1298,rbos-52d26b87-3901-4ce4-9c1c-eb436aaf7d04,1728201.0,3,direct mailemailnon paidpurchase,0
1299,rbos-52d26b87-3901-4ce4-9c1c-eb436aaf7d04,2027200.0,2,direct maildirect mailpurchase,0
1300,rbos-e71303b8-2927-4e91-aa1a-04033c318522,2027200.0,2,direct mailsmspurchase,0
1301,rbos-f60c20a0-4254-4cf2-a941-353d3d1a15bf,0.0,1,direct mailpurchase,1
1302,rbos-348eb90b-7609-4b1c-89c4-dd1e3d62e167,0.0,2,direct mailemailpurchase,0
1303,rbos-442e34dd-324d-4614-9b0e-d60174dd4a8c,0.0,1,direct mailpurchase,0
1304,rbos-987b14a5-ec72-4628-a3f2-32b6d5431492,0.0,2,direct mailemailpurchase,0
1305,rbos-27a0b695-f649-4700-a1b9-3b0051115530,1721560.0,2,direct mailpaid socialpurchase,0
1306,rbos-7ed25c1f-de6b-4db0-a883-6caafc7bc010,11925198.0,12,direct mailemailemailemailemailemailemailemailemailemailemailemailpurchase,0
1307,rbos-bcb71330-0886-411c-84df-fb409b9cb954,1677633.0,2,direct mailemailpurchase,0
1308,rbos-7e10f965-f528-46a9-85d2-a321ab5a2e23,0.0,1,direct mailpurchase,0
1309,rbos-af0be111-3725-47cf-a050-4a5d5c7155b9,3452347.0,5,direct mailemailemailemailpaid socialpurchase,0
1310,rbos-af0be111-3725-47cf-a050-4a5d5c7155b9,1324270.0,3,emaildirect mailpaid socialpurchase,0
1311,rbos-935f94d8-ac57-4ba9-85ce-ed0bedc96862,0.0,1,direct mailpurchase,0
1312,rbos-f14f08b4-0339-4f8f-9d4d-4ac577b947a1,1734331.0,2,direct mailemailpurchase,0
1313,rbos-a6b5a9fa-818c-429f-a2e4-595baff4bbd5,1443662.0,3,direct mailemailemailpurchase,0
1314,rbos-6b055dcf-eb80-49bb-831f-dcbb69a848d6,0.0,9,direct mailemailemailemailemailemailemailemailemailpurchase,0
1315,rbos-1b94f089-1d1b-4a32-83af-1193f121498e,13977104.0,14,direct mailemailemailemailemailemailemailemailemailemailemailemailemailemailpurchase,0
1316,rbos-1b94f089-1d1b-4a32-83af-1193f121498e,23170803.0,13,emailemailemailemailemailemailemailemailemailemailemailemaildirect mailpurchase,0
1317,rbos-9fca647c-a625-40ba-9f39-31a86d426788,1655964.0,3,direct maildirect mailemailpurchase,0
1318,rbos-748f1d42-b649-4760-8fed-fd7c7662b760,7221443.0,3,direct mailpaid socialpaid socialpurchase,0
1319,rbos-af320b83-ac79-4397-9c49-7d97a93ccc96,0.0,2,direct maildirect mailpurchase,0
1320,rbos-f54a4b35-ee13-452f-b9f3-2d93d5ef2f0d,0.0,2,direct mailemailpurchase,0
1321,rbos-3a6dc21d-5c74-4f25-a2de-fd51290fbcf3,1577240.0,2,direct mailemailpurchase,0
1322,rbos-3facbeea-c4f4-431d-b5bd-344570c20eb9,7962312.0,11,direct mailemailemailemailemailemailemailemailemailemailemailpurchase,0
1323,rbos-24a8551b-d4bb-4b32-bfc8-f99535d3d025,0.0,1,direct mailpurchase,0
1324,rbos-1c596d5e-237f-4510-b30d-e19119802bd4,0.0,1,direct mailpurchase,0
1325,rbos-6a8e6664-6732-447d-8ae8-83c6cf80336e,0.0,1,Directpurchase,0
1326,rbos-4179c96a-232f-4609-9d68-270af87b9169,0.0,1,Directpurchase,0
1327,rbos-64a3815f-06f6-4f40-ba99-b54f4dea0702,0.0,1,Directpurchase,0
1328,rbos-f3252b51-ea29-4dfe-a96a-3a1a1b635ece,0.0,1,Directpurchase,1
1329,rbos-e6c8a781-cf96-4c4e-833d-658a88008558,0.0,1,Directpurchase,1
1330,rbos-a1b32726-1fe6-4bcc-8ddb-b90e05cce106,0.0,1,Directpurchase,1
1331,rbos-c99957f5-a0f0-464b-b5af-ee428d330ec1,0.0,1,Directpurchase,1
1332,rbos-774558ef-0bba-457b-b259-9efb7a011d47,0.0,1,Directpurchase,1
1333,rbos-8cfe9803-7b20-40c5-b976-9739ea145ebe,0.0,1,Directpurchase,0
1334,rbos-8bd7fe48-7245-4015-a413-2acdd5c740f2,0.0,1,Directpurchase,0
1335,rbos-038bf331-5668-4bf6-9478-8e147ab216dd,0.0,1,Directpurchase,1
1336,rbos-db5a5265-9a02-4bf2-acc4-4a29ac34abeb,0.0,1,Directpurchase,1
1337,rbos-a4668053-6d1f-4f52-a7d9-8f4279153a7d,0.0,1,Directpurchase,0
1338,rbos-a46564c8-cd44-4fcc-99e4-3c4dbf92de19,0.0,1,Directpurchase,1
1339,rbos-23a93b04-093d-4fc5-9251-c3bb91893db8,0.0,1,Directpurchase,0
1340,rbos-952a1a03-5901-48df-8daa-2ff130149bcb,0.0,1,Directpurchase,1
1341,rbos-07bb8b6f-7fe3-423f-8fd8-b23102fcddd8,0.0,1,Directpurchase,1
1342,rbos-6102205f-9e85-43a4-8a46-c063d9e17202,0.0,1,Directpurchase,1
1343,rbos-ab0e56fc-49e2-47f2-b2b4-a8e563b50a9a,16625905.0,4,emailemailemailsmspurchase,0
1344,rbos-ddec5513-7996-45e8-9b1a-d8c97b5ac386,13157093.0,10,emailemailemailemailemailemailemailemailemailsmspurchase,1
1345,2697712507704574366,0.0,1,emailpurchase,1
1346,rbos-bf9ab980-9901-4c17-a8d5-33fef9dcc75c,0.0,1,emailpurchase,0
1347,rbos-0221d9bd-fd47-4a3c-9a9b-24a3561766b0,0.0,1,emailpurchase,1
1348,rbos-d9b96c4b-90b5-4758-bc90-67d1270546b3,0.0,1,emailpurchase,1
1349,rbos-c9f532be-7c50-4224-ac56-62e1e2bc372e,0.0,1,smspurchase,1
1350,rbos-7628019c-2831-477b-80fc-04641de53ec7,0.0,1,smspurchase,1
1351,rbos-b42811e7-a6e2-451e-997c-219214f20cf8,0.0,1,smspurchase,0
1352,rbos-8ff931a6-94ec-4f73-87f0-832ef619b0df,309.0,2,paid socialnon paidpurchase,1
1353,rbos-5cb170db-1000-445b-a2ab-b16e4a03ddb2,0.0,1,paid socialpurchase,1
1354,rbos-216f41db-a24a-47f1-90a0-b75f992f593c,0.0,1,paid socialpurchase,1
1355,rbos-20bdd937-7ead-4f79-a871-caedfec89af6,0.0,1,paid socialpurchase,0
1356,rbos-f2c829da-17d5-44c1-b642-d0b925a9be07,0.0,1,paid socialpurchase,1
1357,rbos-366b3803-4d7b-428b-ade2-19141a525f5e,0.0,1,non paidpurchase,1
1358,rbos-8eef0c83-26f0-4024-9ef6-adae7efd93dd,0.0,1,non paidpurchase,1
1359,rbos-71ea5ceb-7f91-40c4-bddc-eb0c6e5f4ec9,0.0,1,non paidpurchase,1
1360,rbos-03804e07-1c3a-4904-822c-72936e0f3435,0.0,1,non paidpurchase,0
1361,rbos-18533143-888e-4863-a250-9c5813d68e3e,0.0,1,non paidpurchase,1
1362,7428817286686593066,0.0,1,Directpurchase,1
1363,rbos-8ad5226f-1177-4132-9b84-fe4b261cfd9b,0.0,1,Directpurchase,1
1364,rbos-adb2b60c-95ff-47d1-8855-185a3ee69b82,0.0,1,Directpurchase,1
1365,rbos-68ada31d-eb39-4cf7-aadc-62cdfcbdb284,0.0,1,Directpurchase,0
1366,rbos-0ba6d91c-5e16-435f-a8bb-dbad32ea5a04,0.0,1,Directpurchase,0
1367,rbos-b0a0b216-ec11-4b17-b238-c31643a8c50b,0.0,1,Directpurchase,1
1368,rbos-da005f9a-c211-4d8a-8424-e491aaec7bc6,0.0,1,Directpurchase,0
